Be7_Inj	Be7_Rec	Be7_RMS	pep_Inj	pep_Rec	pep_RMS	Bi210_Inj	Bi210_Rec	Bi210_RMS	K40_Inj	K40_Rec	K40_RMS	Kr85_Inj	Kr85_Rec	Kr85_RMS	U238_Inj	U238_Rec	U238_RMS	Th232_Inj	Th232_Rec	Th232_RMS	Po210_Inj	Po210_Rec	Po210_RMS	CNO_Inj	CNO_Rec	CNO_RMS	C10_2_Inj	C10_2_Rec	C10_2_RMS	He6_2_Inj	He6_2_Rec	He6_2_RMS	C11_Inj	C11_Rec	C11_RMS	C11_2_Inj	C11_2_Rec	C11_2_RMS	Chi2NDF
49.0168	49.4357	0.225627	2.80209	3.18041	0.185249	120.286	121.67	1.19363	22.9017	22.9972	0.0918269	50.0012	50.2374	0.519822	150.45	150.359	0.172389	35.0725	35.0624	0.0854479	122.085	122.116	0.0377345	5.02696	2.12981	1.89582	3.70103	1.42908	3.21466	2.80399	2.61439	0.29195	19.156	19.1503	0.0429592	593.966	594.016	0.150315	44303.9
48.9944	49.3029	0.2235	2.80439	2.75589	0.186712	120.319	120.486	1.21025	22.8964	22.8426	0.0916244	49.9931	49.8889	0.508084	150.506	150.551	0.170057	35.0741	34.9438	0.0852281	122.101	122.04	0.0375831	5.02988	5.04786	1.95633	3.70043	4.11338	3.19397	2.7977	2.88148	0.296368	19.1749	19.2158	0.0431926	593.895	593.923	0.150525	44050.9
49.0096	48.9789	0.189575	2.79655	2.73017	0.147669	120.266	120.548	0.930562	22.8895	23.051	0.0914836	49.9812	50.1907	0.492634	150.501	150.663	0.162838	35.0496	35.062	0.0848351	122.098	122.065	0.0373645	5.03438	4.20303	1.50008	3.6988	3.82022	3.21506	2.79989	2.85342	0.296815	19.169	19.165	0.0396639	593.877	593.868	0.146986	44165.9
48.9783	49.0851	0.223368	2.79633	3.04139	0.17762	120.315	119.833	1.1411	22.9036	23.023	0.0913869	49.9701	50.7421	0.507763	150.478	150.589	0.171543	35.0709	35.1867	0.0850893	122.157	122.066	0.0376434	5.02633	4.53914	1.82269	3.69346	7.95588	3.38164	2.79824	2.76291	0.297277	19.1549	19.064	0.0423204	594.018	593.878	0.150054	44019.6
49.0296	48.9423	0.229596	2.79849	2.67368	0.197986	120.284	119.325	1.2887	22.8801	22.8924	0.0914784	50.0399	49.8659	0.529827	150.54	150.517	0.171867	35.0626	35.0991	0.0853506	122.09	122.116	0.0375267	5.02827	6.4018	2.0744	3.69624	4.58566	3.35048	2.79648	2.7453	0.296433	19.1737	19.1622	0.0440485	593.98	594.026	0.150891	44082.9
49.0002	48.6766	0.226009	2.80179	2.43368	0.187307	120.304	116.727	1.20664	22.9018	22.9787	0.091342	50.0184	49.4317	0.51757	150.517	150.691	0.171616	35.098	35.0625	0.0852457	122.104	122.137	0.0375305	5.0297	10.2304	1.93867	3.70635	6.66973	3.36617	2.80051	3.2682	0.296144	19.1588	19.0881	0.0430515	594.063	593.773	0.150436	44055.2
48.9872	49.164	0.224377	2.7991	2.91303	0.18129	120.286	121.454	1.16502	22.895	22.8308	0.0912995	49.98	49.8282	0.509679	150.529	150.326	0.171508	35.0607	35.0392	0.0853622	122.107	122.142	0.0376382	5.03409	3.44453	1.86814	3.69753	8.25006	3.37679	2.79967	2.89434	0.296262	19.1568	19.2217	0.0425421	593.856	593.868	0.150735	44029.9
49.0145	49.2675	0.248036	2.80248	3.07171	0.247577	120.341	121.917	1.65812	22.9075	22.7947	0.0920398	50.0043	49.8134	0.591315	150.511	150.438	0.173097	35.088	34.9418	0.0859882	122.092	122.102	0.0375266	5.0309	3.03377	2.67262	3.69966	1.18385	3.14308	2.80671	2.38546	0.297549	19.155	19.2087	0.0488752	593.991	594.21	0.153122	43936
49.0161	49.0335	0.223577	2.80128	2.53133	0.178591	120.28	118.656	1.15233	22.898	22.8691	0.0912091	50.0141	49.3381	0.508852	150.488	150.571	0.171503	35.0869	35.2143	0.0852306	122.091	122.104	0.0376288	5.02908	7.43973	1.85004	3.6981	8.46299	3.32831	2.79775	2.46789	0.295264	19.1479	19.1003	0.0423682	593.925	594.037	0.149739	44062.4
49.0105	48.842	0.225178	2.79902	2.4988	0.18481	120.313	119.302	1.22186	22.8927	22.8894	0.0924824	50.0204	49.7275	0.517875	150.549	150.407	0.172337	35.0521	34.9917	0.0853812	122.123	122.125	0.0376793	5.02577	7.40783	1.96559	3.70733	8.51394	3.38221	2.79646	3.03835	0.294695	19.1599	19.163	0.0440887	593.932	593.845	0.149659	43983.6
49.0092	48.9977	0.222459	2.80058	2.72649	0.178433	120.305	120.15	1.14854	22.8947	22.9845	0.0912446	49.9835	49.5286	0.507542	150.494	150.61	0.171224	35.0886	35.0782	0.0849672	122.103	122.115	0.0375652	5.02912	5.36659	1.83997	3.69945	6.23204	3.36814	2.79953	2.48473	0.297314	19.1607	19.1247	0.0423343	594.02	594.08	0.150035	44039.8
48.9859	49.0201	0.222864	2.79815	2.77775	0.177451	120.312	119.462	1.13932	22.9018	22.8898	0.0905126	50.0227	49.7047	0.509287	150.452	150.384	0.170559	35.0685	35.0047	0.0850388	122.079	122.12	0.0375159	5.02595	6.22969	1.83039	3.70394	2.73239	3.18324	2.79372	2.76829	0.297616	19.1531	19.1395	0.0418299	594.016	594.017	0.150324	43999
48.9882	49.2575	0.242032	2.80633	3.04919	0.232497	120.291	120.853	1.5459	22.8906	23.0137	0.0917604	50.0265	50.1305	0.571835	150.483	150.379	0.172656	35.0698	35.1719	0.0857773	122.148	122.151	0.0375278	5.03674	3.43636	2.49326	3.70144	2.96167e-07	3.32668	2.80188	2.75184	0.29135	19.1624	19.1463	0.0472479	594.043	594.062	0.15212	44050.6
48.9905	49.1857	0.222044	2.79906	2.71168	0.173463	120.262	121.662	1.11483	22.8971	22.7952	0.0912064	50.0026	49.3545	0.502089	150.559	150.662	0.171429	35.0845	34.9103	0.085134	122.098	122.1	0.0376506	5.02206	3.87169	1.78096	3.6963	2.12593e-07	14.4687	2.80096	2.66181	0.289735	19.1562	19.2367	0.0424661	593.965	594.159	0.150128	44100.1
49.0041	49.1308	0.221281	2.80151	2.76293	0.176094	120.314	121.436	1.12542	22.8829	22.9573	0.0914014	49.9917	50.1153	0.498813	150.49	150.672	0.170804	35.0889	35.2214	0.0850946	122.1	122.102	0.0375806	5.01534	2.96969	1.78999	3.69828	6.71091	3.35495	2.79449	2.67269	0.297565	19.1584	19.1877	0.0425768	593.926	593.955	0.150726	44010.4
48.9926	48.7679	0.230378	2.79542	2.63854	0.200293	120.288	119.25	1.30504	22.9268	23.0256	0.0913918	49.992	49.9826	0.532592	150.518	151.06	0.171933	35.0604	35.1912	0.0853823	122.116	122.045	0.0375289	5.03953	5.97153	2.10175	3.70111	6.99711e-08	4.22155	2.80083	2.7903	0.291083	19.1548	19.1071	0.0441753	594.025	593.979	0.150766	44153.9
48.9647	49.0611	0.23589	2.79814	2.76614	0.215932	120.321	120.99	1.42262	22.9203	22.9271	0.0915431	50.0073	50.0573	0.551224	150.493	150.414	0.172229	35.0666	35.023	0.0855314	122.044	122.048	0.0375201	5.02132	4.23566	2.29401	3.69153	1.02267e-07	3.4393	2.80056	2.86572	0.291144	19.1713	19.1957	0.0456464	593.915	593.919	0.151372	43968.4
49.01	49.4674	0.225329	2.79817	3.12254	0.184264	120.325	122.12	1.18591	22.9129	22.7395	0.091185	49.9811	49.6845	0.515056	150.506	150.468	0.171674	35.0808	34.9878	0.0851487	122.096	122.141	0.0373718	5.02807	2.29117	1.8866	3.69958	6.80398	3.3574	2.79744	2.78125	0.294642	19.1717	19.2439	0.0427953	594.049	594.089	0.148722	44006
49.0039	49.2496	0.223675	2.80197	2.68231	0.179214	120.297	119.509	1.16156	22.893	22.7349	0.0901	50.0087	48.8841	0.508516	150.48	150.479	0.170007	35.0767	34.952	0.0845194	122.058	122.075	0.0376067	5.03331	6.89451	1.86795	3.7005	2.40119	2.89032	2.80141	3.05236	0.295656	19.1622	19.1936	0.0420753	593.941	593.855	0.150415	43954.9
49.0117	49.2166	0.22881	2.79481	2.74165	0.195509	120.295	118.81	1.26963	22.907	23.0226	0.0914073	50.0161	49.3093	0.526998	150.507	150.582	0.171832	35.0767	35.1148	0.0853428	122.123	122.125	0.0375292	5.02685	6.93917	2.04315	3.70705	4.79267	3.35472	2.80077	2.85854	0.296575	19.1833	19.0939	0.0437897	593.976	593.855	0.150816	44170.9
48.9907	48.8528	0.223245	2.79922	2.8674	0.176286	120.322	120.166	1.13386	22.9189	22.7861	0.0910328	50.0041	49.5127	0.505297	150.474	150.861	0.171812	35.0764	35.153	0.0851103	122.09	122.088	0.0375873	5.04246	5.01159	1.81366	3.70133	4.78346	3.42899	2.80226	2.96711	0.297018	19.1641	19.143	0.0420918	594.066	593.952	0.149971	44073.8
49.0307	49.2207	0.222209	2.80247	2.88167	0.17625	120.313	120.704	1.13146	22.9021	22.9113	0.0902789	50.029	50.1177	0.507563	150.553	150.53	0.172051	35.0734	35.1823	0.0846725	122.11	122.111	0.037604	5.03168	3.96968	1.80681	3.69742	2.64777	3.2128	2.79919	3.07611	0.297567	19.1576	19.162	0.0422388	593.952	593.848	0.149774	43994.6
49.0113	49.1405	0.22985	2.79741	2.97754	0.199009	120.281	121.141	1.29828	22.9002	23.02	0.0913705	50.0179	50.9324	0.531226	150.498	150.536	0.171826	35.073	35.1694	0.0853489	122.097	122.068	0.0375275	5.04338	2.86545	2.08129	3.6964	0.0228733	16.5578	2.79943	2.55224	0.290778	19.1569	19.1512	0.0441266	594.046	594.171	0.150638	43964.5
48.9974	49.1932	0.222616	2.80291	2.97012	0.176771	120.284	121.148	1.13332	22.887	22.9243	0.0913965	50.0317	49.9423	0.506487	150.494	150.373	0.171563	35.0599	34.9761	0.0852999	122.102	122.108	0.0375813	5.03498	3.80301	1.81095	3.69688	6.52748	3.38684	2.80331	2.5421	0.296559	19.1635	19.1823	0.0422656	593.974	593.979	0.149798	44048
48.9669	48.9468	0.234074	2.80272	2.81893	0.210881	120.32	120.782	1.38099	22.8875	22.8451	0.0915151	50.0079	50.3549	0.544814	150.498	150.474	0.172194	35.0745	35.0064	0.0854892	122.043	122.027	0.0375216	5.03518	4.51842	2.22674	3.70335	1.79733	3.02384	2.79646	2.85047	0.296267	19.1568	19.2045	0.0450855	594.05	594.138	0.151225	44101
49.0051	49.0745	0.2248	2.793	2.68291	0.180953	120.281	119.428	1.15471	22.8989	22.9913	0.0910898	50.008	49.6984	0.509867	150.468	150.473	0.171347	35.0871	35.0489	0.0851176	122.088	122.077	0.0376283	5.03173	6.22164	1.85769	3.70606	8.10038	3.37072	2.79589	3.06271	0.296064	19.1569	19.1409	0.0424346	594.013	593.866	0.150513	44041.1
48.9861	48.8779	0.223492	2.79871	2.7575	0.178011	120.307	120.149	1.14128	22.9039	22.8758	0.0911745	49.9974	50.2405	0.506278	150.505	150.401	0.171552	35.0972	35.0009	0.0847516	122.11	122.102	0.0375915	5.02593	5.67406	1.82681	3.69853	5.57214	3.34341	2.79958	3.01356	0.297071	19.1695	19.1896	0.0422248	593.865	593.8	0.150085	43997.9
48.9812	49.1201	0.228305	2.80012	2.96562	0.19452	120.265	120.672	1.25523	22.9248	22.8307	0.091259	49.9556	49.8752	0.526121	150.478	150.206	0.171957	35.0997	35.1334	0.0853414	122.099	122.106	0.0375217	5.02912	4.6435	2.01901	3.69623	2.68619	3.20372	2.79827	2.47867	0.296875	19.1629	19.1896	0.0435002	593.94	593.985	0.150206	43982.8
48.9938	48.4645	0.225981	2.80308	2.4256	0.185726	120.334	118.309	1.17329	22.9077	23.0443	0.0913528	49.9886	49.8873	0.509596	150.503	150.509	0.171695	35.0781	35.0636	0.0850977	122.103	122.075	0.0375838	5.03858	8.54934	1.89637	3.69136	8.44505	3.38362	2.79943	3.04024	0.296804	19.1438	19.0794	0.0425313	593.958	593.833	0.151046	44099.3
48.9886	48.9373	0.2227	2.80193	3.0333	0.178031	120.319	120.966	1.13551	22.8791	22.7734	0.0915583	50.0121	50.6093	0.508218	150.513	150.426	0.170736	35.0645	35.0093	0.0851222	122.102	122.084	0.037565	5.03294	3.97611	1.80736	3.70192	1.35473	3.07806	2.80456	3.06361	0.296267	19.1597	19.1976	0.0425013	593.945	593.864	0.150612	44084.9
49.0125	49.36	0.229842	2.79283	2.74	0.19876	120.348	119.713	1.2939	22.8944	22.8439	0.0913377	49.9945	48.7977	0.53084	150.549	150.626	0.171865	35.089	35.0091	0.0853642	122.112	122.12	0.0375249	5.02643	6.21594	2.08298	3.69699	4.43283e-10	2.69527	2.79601	2.91624	0.29112	19.1581	19.1586	0.0440523	593.798	593.795	0.150717	44034.1
49.0001	48.8027	0.223809	2.80109	2.6107	0.180556	120.289	119.172	1.15566	22.9099	23.0182	0.0914925	49.9733	50.015	0.508607	150.507	150.425	0.170008	35.078	35.0698	0.0849636	122.16	122.146	0.0375947	5.01672	6.91667	1.8581	3.70518	7.28401	3.39694	2.79467	2.68835	0.296635	19.1687	19.1162	0.0424486	593.933	593.899	0.150151	44092.9
48.9968	48.9304	0.25267	2.80308	2.92334	0.259192	120.313	121.514	1.74355	22.8922	22.9098	0.0922723	49.9945	50.177	0.606638	150.538	150.625	0.173439	35.0837	35.2584	0.0861627	122.075	122.091	0.0375243	5.02662	2.83465	2.80774	3.69237	1.28764	3.16524	2.80521	2.77449	0.297392	19.1477	19.1383	0.0500942	594.007	594.092	0.15366	44125.5
48.9992	49.0933	0.230576	2.7987	2.79775	0.200742	120.231	119.771	1.30931	22.9052	22.8199	0.0914564	49.9972	49.9047	0.533051	150.509	150.477	0.171887	35.0641	35.0269	0.0853653	122.072	122.047	0.0375203	5.03017	5.83175	2.10858	3.69857	3.62473	3.33392	2.80019	3.08621	0.296544	19.1543	19.163	0.0442867	593.929	593.852	0.150981	43988.6
49.0202	49.2671	0.23174	2.80681	2.85466	0.204221	120.282	120.254	1.33544	22.9111	22.835	0.0914601	49.9757	49.7247	0.537147	150.453	150.205	0.171902	35.0742	34.9889	0.0854159	122.102	122.118	0.0375253	5.03127	5.31797	2.15153	3.69661	10.2836	3.37502	2.80543	2.44653	0.296418	19.1632	19.1757	0.0445921	593.961	594.118	0.151169	43960.3
49.0072	49.2912	0.223377	2.79873	2.63188	0.178336	120.3	120.509	1.14914	22.9073	22.919	0.0914788	50.0114	48.4239	0.509292	150.51	150.732	0.172124	35.0583	34.9324	0.0852561	122.095	122.146	0.03767	5.03477	5.09495	1.83739	3.70728	5.96744e-08	1.87397	2.80558	2.96842	0.291441	19.1607	19.202	0.0425211	593.951	593.963	0.150562	44172.7
48.9961	49.0524	0.232556	2.80094	2.87326	0.206519	120.289	119.852	1.3533	22.8986	23.0299	0.0915747	50.0524	50.3899	0.539898	150.479	150.462	0.172031	35.0999	35.1153	0.0854095	122.093	122.098	0.0375249	5.0295	5.03945	2.18057	3.70343	9.20206	3.37639	2.80593	2.99417	0.2963	19.1642	19.1138	0.0448183	593.952	593.799	0.151202	43931.8
49.0052	48.9526	0.229309	2.80077	2.7246	0.197158	120.298	119.549	1.28216	22.8977	22.8668	0.0913912	50.0233	49.6037	0.528815	150.512	150.426	0.171842	35.0959	35.0413	0.085333	122.084	122.125	0.037525	5.03179	6.52474	2.0638	3.70051	3.11699	3.30614	2.80069	2.37047	0.296198	19.1568	19.1583	0.0439496	594.038	594.19	0.150888	43898.9
48.9895	48.8534	0.22333	2.79841	2.83228	0.179476	120.309	121.525	1.1576	22.9001	22.9289	0.0907033	50.0179	49.8256	0.508004	150.506	150.846	0.169733	35.0845	35.2025	0.0850348	122.128	122.146	0.0375194	5.03697	3.01952	1.83839	3.70212	2.00575	3.22339	2.79672	2.54661	0.298594	19.1523	19.1477	0.042657	593.996	594.073	0.150344	44043.6
49.0325	49.1432	0.204621	2.8025	3.0423	0.121364	120.248	123.456	0.605128	22.9134	22.7437	0.0863167	49.9973	50.2138	0.443246	150.487	150.325	0.164892	35.0886	35.022	0.0823428	122.091	122.11	0.03715	5.03131	0.906372	0.985418	3.6964	7.05401	3.35673	2.79878	2.7259	0.29191	19.1637	19.2808	0.0343427	593.948	594.102	0.144909	44044.2
48.9972	49.0326	0.226888	2.79298	2.49009	0.190024	120.292	117.627	1.2278	22.9102	22.9494	0.0913645	49.9997	49.1095	0.520661	150.499	150.699	0.171663	35.061	35.0586	0.0852264	122.107	122.111	0.0375264	5.02776	8.85054	1.97365	3.6972	4.63468	3.35105	2.79403	2.93309	0.296282	19.1529	19.0947	0.0433031	594	593.879	0.150545	44010.7
48.9968	48.8808	0.223496	2.80336	2.59971	0.18023	120.325	118.511	1.16875	22.8888	23.0387	0.0913592	50.013	49.5905	0.509758	150.49	150.727	0.171321	35.0685	35.2828	0.0850475	122.108	122.108	0.0376059	5.03574	6.99714	1.87757	3.69942	6.12596	3.35082	2.79947	2.85944	0.297694	19.1734	19.0758	0.0425832	594.069	593.937	0.150413	44001.5
49.0043	49.2349	0.229528	2.80076	2.8512	0.197909	120.282	118.979	1.28704	22.8849	23.0248	0.0913274	50.0073	50.3979	0.529763	150.526	150.355	0.171828	35.0788	35.0559	0.0853634	122.096	122.042	0.0375251	5.03519	6.3802	2.07202	3.69831	7.14101e-07	11.6154	2.7974	2.88142	0.2911	19.1657	19.1211	0.0439391	593.919	593.802	0.150664	43819.8
48.9912	48.9843	0.221499	2.79763	2.8272	0.175009	120.297	120.228	1.12745	22.868	22.7403	0.0912412	50.0192	50.5388	0.506643	150.46	150.004	0.171547	35.0822	34.8972	0.0851351	122.133	122.098	0.0372366	5.03321	6.00452	1.79741	3.69947	1.74015	3.1779	2.80563	2.99309	0.295469	19.1798	19.2173	0.0422542	594.052	594.09	0.147681	44019.6
48.9842	48.872	0.280953	2.79952	3.01531	0.324049	120.344	121.997	2.21568	22.8768	22.9393	0.0934147	49.9907	50.7465	0.697165	150.491	150.466	0.17552	35.0718	35.1954	0.0872587	122.12	122.099	0.037531	5.02914	2.26704	3.53176	3.6976	0.327438	11.838	2.80212	2.54835	0.300258	19.166	19.1437	0.0573201	593.974	594.059	0.157464	44116
48.9936	48.7508	0.223122	2.80073	2.86603	0.180795	120.328	120.672	1.16435	22.9046	22.9237	0.0916915	49.9914	50.035	0.510265	150.457	150.359	0.171573	35.0977	35.0296	0.0853738	122.109	122.152	0.0375944	5.02853	4.82826	1.87046	3.70169	4.29842	3.37333	2.79534	2.68308	0.296978	19.1549	19.146	0.0425659	593.995	594	0.150298	44085.8
49.0283	49.3122	0.224275	2.79485	2.87955	0.180324	120.288	120.798	1.147	22.909	22.9488	0.0915893	50.0098	50.0918	0.509169	150.472	150.199	0.172592	35.0928	34.9928	0.0851884	122.108	122.13	0.0375997	5.03327	4.37976	1.8297	3.69726	3.23864	3.30849	2.80685	2.73843	0.299128	19.1777	19.1985	0.0423784	593.923	593.97	0.150974	44236.1
49.0142	48.9752	0.222957	2.79159	2.89012	0.176534	120.314	121.034	1.1288	22.8915	22.8439	0.0912719	49.9982	49.4898	0.507074	150.593	150.6	0.171632	35.0966	35.0664	0.0850842	122.074	122.097	0.0376638	5.02962	4.23645	1.80347	3.69699	8.52293	3.37717	2.80257	2.53646	0.297307	19.1566	19.1683	0.0421707	593.929	593.932	0.150651	43923
48.9916	49.1242	0.223115	2.7989	2.9429	0.176832	120.293	120.027	1.13812	22.9084	22.771	0.0904998	49.9986	49.3034	0.506544	150.507	150.774	0.170734	35.0768	35.0026	0.0848962	122.118	122.158	0.037563	5.04032	5.06371	1.8276	3.70365	1.99825	3.38944	2.79684	3.01541	0.297855	19.1636	19.172	0.041962	593.992	593.912	0.150123	43992.1
49.0068	49.2654	0.235505	2.80417	2.85687	0.21472	120.272	120.677	1.4147	22.9136	22.8786	0.0915913	50.0098	49.1046	0.549771	150.481	150.555	0.172234	35.0544	35.0456	0.0855232	122.13	122.18	0.0375296	5.02409	4.31632	2.28098	3.70041	3.898	3.33955	2.79721	3.25391	0.296572	19.1549	19.1556	0.0456004	593.909	593.733	0.15153	44057.5
49.0038	49.0073	0.2353	2.79735	2.92264	0.21412	120.291	120.882	1.41048	22.8847	22.7731	0.0915782	50.0099	49.5644	0.549004	150.459	150.568	0.17225	35.0825	35.0235	0.085546	122.097	122.091	0.0375238	5.03293	4.38344	2.27387	3.70175	1.12505	3.09106	2.80676	2.94338	0.295653	19.162	19.1921	0.0455576	593.985	593.985	0.151518	44001.6
48.9824	48.8651	0.222307	2.7937	2.79515	0.171179	120.316	120.912	1.09043	22.9026	22.9358	0.0915296	49.9897	50.4532	0.497215	150.477	150.284	0.171444	35.0905	35.0926	0.0854837	122.094	122.084	0.0373402	5.02685	4.59701	1.74458	3.70393	1.92698	3.16001	2.79522	2.39468	0.292122	19.1576	19.1469	0.0416261	593.925	594.057	0.14713	44155.2
48.9842	48.7418	0.223015	2.80271	2.67909	0.178366	120.306	119.645	1.14666	22.901	22.8489	0.0913841	49.9863	49.7372	0.510109	150.496	150.636	0.17191	35.0888	35.1773	0.0854612	122.092	122.096	0.0376811	5.03999	6.29314	1.8355	3.69668	9.58016	3.37753	2.79859	2.76219	0.296648	19.1473	19.1302	0.0425172	593.944	593.886	0.15001	43944
49.0026	49.4553	0.256353	2.80066	2.97113	0.277217	120.297	121.853	1.76455	22.9106	22.9911	0.0907656	50.004	49.7155	0.633895	150.529	150.871	0.174532	35.0826	35.1546	0.0874144	122.081	122.07	0.0376257	5.02509	1.90111	2.87978	3.70176	4.4244	3.21564	2.7966	2.42031	0.294637	19.1549	19.1759	0.04864	593.956	594.121	0.151176	43765.4
49.0125	48.9618	0.233695	2.79727	2.82342	0.209809	120.291	120.661	1.37684	22.8667	22.8351	0.0914942	49.9874	50.3581	0.543815	150.52	150.349	0.172095	35.0838	34.9884	0.0854766	122.1	122.099	0.0375271	5.03015	4.73571	2.21959	3.69783	5.144e-07	16.8177	2.7989	3.24311	0.293654	19.1567	19.1846	0.0450739	593.957	593.877	0.151228	43996.2
49.0019	49.0965	0.221943	2.80078	2.80829	0.177014	120.277	119.861	1.14073	22.9123	23.0029	0.0910532	49.9975	49.9906	0.508391	150.515	150.368	0.171494	35.0875	35.0876	0.0849973	122.084	122.128	0.0375832	5.02856	5.47999	1.82421	3.70115	5.10795	3.3208	2.80259	2.55943	0.296237	19.156	19.1191	0.04238	593.874	593.959	0.149543	44291.1
49.0253	49.1651	0.223226	2.80413	2.75373	0.177556	120.315	120.463	1.14359	22.9109	22.9329	0.091223	50.012	49.9782	0.508261	150.491	150.295	0.171675	35.0851	35.0839	0.0852691	122.077	122.074	0.037684	5.02877	5.14593	1.83057	3.701	8.51221	3.37326	2.80807	2.67499	0.297305	19.152	19.1691	0.0424335	593.979	593.942	0.150614	44040.7
49.0112	48.8353	0.233166	2.79859	2.77179	0.208271	120.37	120.903	1.36573	22.9078	22.7998	0.0915665	49.999	49.6548	0.541916	150.457	150.442	0.172068	35.0825	34.8277	0.0854225	122.067	122.139	0.0375222	5.03107	4.88156	2.20127	3.70744	4.60682	3.35304	2.80381	3.56798	0.296652	19.1604	19.2255	0.0449815	593.953	593.722	0.151269	43948.1
48.9484	49.0964	0.233585	2.8017	2.7041	0.209535	120.307	120.944	1.37501	22.901	22.8779	0.0914724	49.9795	49.4993	0.543514	150.523	150.393	0.172047	35.0589	34.9598	0.0854438	122.108	122.14	0.0375261	5.03219	4.7732	2.21622	3.70012	2.45237e-09	2.77779	2.7959	2.39871	0.291151	19.1545	19.2061	0.0450539	593.904	594.128	0.151167	44097.3
49.0178	49.0598	0.223142	2.79535	2.65165	0.178358	120.316	119.746	1.14984	22.9068	22.9147	0.0907756	50.0117	49.8308	0.508191	150.525	150.398	0.170999	35.0894	34.9889	0.0849028	122.112	122.141	0.0376029	5.02894	6.10878	1.83902	3.70486	2.80793	3.31896	2.80136	3.06388	0.297125	19.1487	19.1819	0.0422226	593.963	593.848	0.149976	44002.1
49.0406	49.5846	0.232686	2.80661	3.13381	0.19891	120.305	121.616	1.27137	22.8849	22.8151	0.091359	50.0006	50.0499	0.520689	150.501	150.324	0.17131	35.0824	35.1238	0.0856259	122.145	122.176	0.0375444	5.02844	2.50485	2.04836	3.69641	4.44204	3.29637	2.79983	3.08123	0.295168	19.1638	19.2005	0.0434732	593.901	593.781	0.150598	43908.9
48.9803	49.3487	0.22444	2.8039	2.97194	0.175489	120.326	121.198	1.13192	22.9051	22.9642	0.0909841	49.9818	49.2287	0.505059	150.461	150.739	0.171419	35.0982	35.1951	0.0845708	122.084	122.111	0.0375708	5.0302	3.02103	1.80014	3.69893	1.38471e-08	1.69268	2.80099	2.74274	0.290659	19.175	19.1305	0.042465	594.102	594.155	0.150208	44077.4
48.9846	48.8529	0.229423	2.80031	2.70275	0.19771	120.311	119.964	1.28491	22.904	22.8073	0.0913503	50.0005	49.6174	0.529576	150.513	150.383	0.171866	35.0911	35.0029	0.0853221	122.095	122.14	0.0375243	5.04613	6.2938	2.0684	3.69036	1.60034	2.94769	2.79874	2.78559	0.296041	19.1455	19.1692	0.0439421	593.891	593.953	0.150681	43963.9
49.0144	49.0292	0.223841	2.80051	2.62528	0.178418	120.329	120.578	1.14208	22.8756	22.9891	0.0913834	49.9917	49.6818	0.506769	150.47	150.658	0.171713	35.0756	35.1185	0.0851981	122.08	122.057	0.0375734	5.02358	4.62373	1.82681	3.69846	4.92913	3.39534	2.80614	2.73131	0.297556	19.1648	19.1831	0.0423553	594.146	594.167	0.150199	43935.4
49.0106	49.2718	0.229406	2.7983	2.80361	0.19753	120.314	118.996	1.28449	22.8816	22.8495	0.0912409	49.9798	49.7488	0.529377	150.516	150.509	0.17183	35.084	35.2263	0.0853627	122.089	122.085	0.037525	5.04334	6.47199	2.06762	3.69829	1.89681e-08	12.384	2.80129	2.91544	0.291182	19.1535	19.0955	0.0439166	593.942	593.782	0.150659	43946.7
48.9988	48.9017	0.235276	2.79538	2.9178	0.208063	120.316	122.389	1.37113	22.9095	22.9732	0.0915883	50.0235	50.729	0.552901	150.482	150.399	0.17197	35.0906	35.2152	0.0854497	122.108	122.11	0.0376459	5.02585	1.86833	2.20096	3.6977	1.73786	3.66108	2.79741	2.61534	0.299828	19.1618	19.173	0.0453391	594.033	594.174	0.152556	43905.3
48.994	48.9376	0.218843	2.80288	2.9758	0.160987	120.288	121.708	0.956367	22.9002	22.8803	0.0907453	50.0005	50.6341	0.475433	150.483	150.657	0.168558	35.0853	35.1623	0.0849205	122.08	122.079	0.0376085	5.03761	2.44758	1.53997	3.7008	6.21685e-07	14.2454	2.79862	2.86861	0.292687	19.1633	19.1872	0.0400948	593.991	593.977	0.14739	44119.2
48.9548	48.5418	0.224446	2.80694	2.4925	0.18056	120.287	118.222	1.15363	22.8958	22.8007	0.0900594	49.9877	49.1299	0.506776	150.497	150.799	0.171364	35.0864	34.9968	0.0844834	122.098	122.102	0.0376269	5.03475	8.67877	1.85708	3.70166	6.65722	3.29033	2.79943	3.12588	0.295561	19.1604	19.1246	0.0421138	593.905	593.737	0.150567	43974.5
48.9804	49.0807	0.223418	2.79637	2.86786	0.178513	120.313	120.1	1.14784	22.8983	22.9238	0.0911609	49.9995	50.0885	0.507182	150.5	150.388	0.171773	35.0723	35.1587	0.0852468	122.093	122.103	0.0375935	5.03078	5.18773	1.84299	3.69631	7.37315	3.38559	2.79811	2.28455	0.297066	19.1803	19.1351	0.042336	593.942	594.04	0.149801	44121.1
49.013	48.8148	0.223252	2.80603	2.7011	0.17656	120.27	120.027	1.13576	22.8977	22.7247	0.089015	50.0128	49.8217	0.504509	150.471	150.233	0.168891	35.1014	34.8608	0.0834339	122.108	122.143	0.0375275	5.02822	6.53851	1.82594	3.69741	5.54818	3.35524	2.81028	3.27181	0.296541	19.1559	19.2203	0.0416511	593.954	593.887	0.15034	43955.3
